@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 20, 2020 @ 20:28:19.144",1,GraphImage,qDSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,350","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/25009712_1978818132382365_8589836211479117824_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=dooE11dO9HEAX9lEI_3&oh=7e73f98cfc4e70a5dd0c669cebc0e1ff&oe=5E9CEA54,0,68,11,,,,1667141000564283028,Holiday drinks @laubergedelmar 🎄🍸🥂 #preparty #withbubs #lauberge #myhappyplace,false,false,"{""slug"":""lauberge-del-mar"",""id"":""216846382"",""has_public_page"":true,""name"":""L'Auberge Del Mar""}",True,216846382,L'Auberge Del Mar,lauberge-del-mar,ACEqLVuPoTxTorYyr5hdkfqMHgc8cdx/OqiT+UOUcgckgcfnWpBMfIEjdAC2eOQDxwO5FYpG5XivJnbYijeeOcgcdT/kVFbyvPOY5QEZc5x3wecf4+lNs7lDKGbHzdPRSTkAn1/rxS3E6293v7BeQfUj8/TrRYnzRr+Qv+TRWX/aj/8API/n/wDWopWHczLu9luyDIeB0UcAe/1+tLBeNCrRn5kcEEehI6j39exqmRt4PUcUm4mtzIkhIVhnoCpOPY1sac/n3TSNzuDEg/UYrHxlCe6sOfYjpj6jrWhoxP2j1wh/mKh9xrsa/wBig/u/qaKyftr/AN6io1NdDMY7yWHAYnFR4IqzF/qie4Iqv2rUwLdjIEYhsbX45/Pvn+VbdlCmzeF2kk46854+uP09qwl5xWzphJVs1Eu5cd7E39mx/wBxP1/xoqv50n95vzNFZa9yz//Z,5126721811,nurse_sumi,Bci3-g5H5aU,"1,512,958,715",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/25009712_1978818132382365_8589836211479117824_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=dooE11dO9HEAX9lEI_3&oh=0fbb7b3bc8059fd52182f3a7ee2ea9eb&oe=5E9D623B,false
"Mar 20, 2020 @ 20:28:19.137",1,GraphImage,jDSh-XABCuLPJKLp20iw,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/26156436_165688350865576_4559604682355376128_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=vEpbkRteZogAX_ljzOP&oh=0f38fad22c173e66199906c54200256d&oe=5E9EB482,0,94,5,,,,1687111260918726284,What a darling dressing room 🎀 #itspink #prettierinpink #shoppingday #fashionisland #newport #oldstompingground,false,false,"{""slug"":""fashion-island"",""id"":""3001432"",""has_public_page"":true,""name"":""Fashion Island""}",True,3001432,Fashion Island,fashion-island,ACoq2Ac54+YfrTsZ5xio9wyQaaTlRn8Kg1sHepScDPWm7RjNNGCMD1zQPcD94Y6nv/hTCcGiRsFSPQVJtzQPbcgLZP4UwvwPakHakClunapNCQzDhT1PT8KRXxWaxMk6bTlcgZGeDzn9KvhGGc9qZKtqOJzj8KXzD6mmelIR9aRQpRmGVGcGpmjJTAyCR2wCfbJzj3NOh+7+P9BU4oM5PoRWqeWgj6EdRT2GSTTj0pB0pkFWSPktngfn9KizVqX7prGcncfqaRrF6H//2Q==,5126721811,nurse_sumi,Bdp0sDLnz6M,"1,515,339,356",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/26156436_165688350865576_4559604682355376128_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=vEpbkRteZogAX_ljzOP&oh=68992bcf7d86ce14795a51ed5903dc73&oe=5E9F94E5,false
"Mar 20, 2020 @ 20:28:19.136",1,GraphSidecar,pDSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/26286738_147387529313177_3606678819513040896_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bbyAGEWGoroAX_x4ARJ&oh=68cfe045ad8f4edaaf9eb3b96d773ad7&oe=5EA42449,0,67,7,,,,1696158583430617903,"Ohh just “chillin’ with my homie,” freezing away our fat with ❄️Coolsculpt/Dualsculpt❄️ #comingsoon #coolsculpting #dualsculpting #judgejudy #nursesumi #labcoatlife",false,false,"{""slug"":""san-diego-california"",""id"":""212983635"",""has_public_page"":true,""name"":""San Diego, California""}",True,212983635,"San Diego, California",san-diego-california,,5126721811,nurse_sumi,BeJ9z64HJsv,"1,516,417,881",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/26286738_147387529313177_3606678819513040896_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bbyAGEWGoroAX_x4ARJ&oh=ccdafb1951ce0ba44c1014c8ee79b15d&oe=5EA896AC,false
"Mar 20, 2020 @ 20:28:19.134",1,GraphImage,ozSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/27574986_420188971727586_3115034999766646784_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=uDyUYSn-I6AAX8_Mh_0&oh=67d8c2d99c51b3e8395d6967824a177b&oe=5E9F53B4,0,52,0,,,,1712552471997351111,Knott’s is knutts 🤪🎢 🤪 #knottsberryfarm #rollercoaster #lovehate #nomore #please 🤢,false,false,"{""slug"":""knotts-berry-farm"",""id"":""1472213"",""has_public_page"":true,""name"":""Knott's Berry Farm""}",True,1472213,Knott's Berry Farm,knotts-berry-farm,ACoq3ZDhCfasieRYcZG5n/n7/wBa1pULrtHHI/IHP61mXNpK7715wMDnHX61L1KRF5nlqFI3YGeRzj8Of/rUxiJGCgYJ7f8A66etq7/P0YDHJyAR24zVLyZIZBvB69fX6U7DNqzDZJJzx0HTr1+uBV+qdnyGPXnH5f8A1zVyhbEvcaxwM9MU0HIzxTnG5SB3BrHS/YdELE9ee44PY9aYWuXESOTeo+ZX56/UHHpg/wBKcpWFCCdqoM8nt7/jmqMd0I+AuzGcgH1PPXGOee+PSojfgnleAPXOQT0PFAWNxGDKGXowyPxp9VrSYTRhhx2wO2P/AK1WaBBXL3SOkz8khWyBk9CMg/59K6ism8Ued06o36DigDDSQAggEkHJ6mpoW3OCRgMwJ9D/APqNVlJBOOPlNWYf9Un/AF2x+goGdDa7VyqjHerdU4Pv/hVykB//2Q==,5126721811,nurse_sumi,BfENWZYnoTH,"1,518,372,185",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/27574986_420188971727586_3115034999766646784_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=uDyUYSn-I6AAX8_Mh_0&oh=fba449ca7610d40177c75bbd8f59a02b&oe=5EA2D729,false
"Mar 20, 2020 @ 20:28:19.132",1,GraphImage,ojSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,244","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/28764482_209621609620993_810531281614929920_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rzxNZUCKBWcAX_4L5VE&oh=d9dd6ff3113666a9d9f63ba20f4bee28&oe=5E9D6211,0,58,7,,,,1732443897403995653,sumisumi at somisomi 🍦✌🏼🍦😋 #softserve #icecream #ube #matcha #somisomi #somisomisd,false,false,"{""slug"":""somi-somi"",""id"":""252066222163955"",""has_public_page"":true,""name"":""Somi Somi""}",True,252066222163955,Somi Somi,somi-somi,ACQqr+cQm5CcxknPHGeOPr3qFE3DcxyW5qsz/Lt96tHBPXHt2qWWkSQTNA+M8Nx+fQ/ga0JYpSFdhn5eTx71hyZBB962NRuGijCg/wCszn6d/wA80yXoH9riIBVXcMdc45orAzRQIGIPTpVqAeZ9fU/560SRqTgjDeo/w6f5zViKPGAnT9fxHQ0rmiVjOlY7sHjBxVy/lMnl56hOfrn/AOtTxG8crZHDHG7j+XcGrVxCk8DSbdrxjqOBgdiO+R07570rktdTCzRSUVRJqfZ54AZpUJXGDzyue/v6GkV43XIPI52nrj2Pet+I+Zatv+b5D157e9cb2qVqVc0rc/u9x6sxP0x0rRizICg+4ww2Bz9M+n0rCtid2O2KtFipOCR9KTRa1RaWxXHMLZ/3sfnz1op0BJXnnmii5Vkf/9k=,5126721811,nurse_sumi,BgK4Iu6DvYF,"1,520,743,427",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.82.1080.1080a/s640x640/28764482_209621609620993_810531281614929920_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rzxNZUCKBWcAX_4L5VE&oh=267bf5bba0c2e642337c2b8d80ae9dc0&oe=5EB3D1A9,false
"Mar 20, 2020 @ 20:28:19.130",1,GraphImage,oTSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/28436189_160767261401072_5687777296912482304_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=A7smLFJQbqIAX-M3CqB&oh=78bdf890328ebf35b2bebc762702deda&oe=5EA2EDBE,0,73,2,,,,1735963775322672694,Look who popped into work to say hello👋🏼 ... to the laser 💥👊🏼💥 #laser #resurfacing #smoothskin #lunchtimelaser #labcoatlife #nursesumi,false,false,"{""slug"":""san-diego-california"",""id"":""212983635"",""has_public_page"":true,""name"":""San Diego, California""}",True,212983635,"San Diego, California",san-diego-california,ACoq2qQ1SYPdkhHKRLxlRyx78+gqs9rLaDfE5dV6qeuO+PWoKsabMFGTwB/n/wDV61z17Ms0gK5wBjkYOc+la9xOvkicfdYqR69f6cn8KyZLZ55mMS54DHnjnvzzz1AoDzKtPzQYmDFMcjg4qUWsx/gb8qYG35ShVRWK7fT39f8A9dRTySpuxhlA49c4/wAae7KQQSMjrnjIqlDPGG2lsAdBjj2/xqNzTZFkQqqRRuMgkJjsOCzH8cY/Gp0D27SHgq7bgfTsAfp9fyqtcy4mt0Hdi358D+taMg+U8bsAnB745xWhkI0g+9tyR3x/I1W+1N/zzf8A75/+vUcN1bzjap8tiPun+nb8vyq8sagAZzj3/wDr0Ac0167DDAE+v/1qrLxz6040nahK2wXb3HJIfNiZjwrDr2Gc10z3US8tImPYg8fhk1yndfrUAFMQ9gMnb0ycfnxUguZRwGb8z/jUNLSGf//Z,5126721811,nurse_sumi,BgXYdsrDc42,"1,521,163,030",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/28436189_160767261401072_5687777296912482304_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=A7smLFJQbqIAX-M3CqB&oh=84d9a6a8e162bea7ea4204a0c6ec0065&oe=5E9E3B5B,false
"Mar 20, 2020 @ 20:28:19.127",1,GraphImage,hzSh-XABCuLPJKLp20iw,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/30604703_2047110888844465_6767862194903187456_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rgM0FQVf324AX9hQFaD&oh=2078d417ca6d642ee982eaf729f5769a&oe=5E9DBE61,0,47,2,,,,1767829323195981473,Keep it funky Leucadia 🤟🏼🍩 #sugarrush #saturdayvibes #leucadia #landmark #leucadiadonutshoppe,false,false,"{""slug"":""leucadia-donut-shoppe"",""id"":""236769860"",""has_public_page"":true,""name"":""Leucadia Donut Shoppe""}",True,236769860,Leucadia Donut Shoppe,leucadia-donut-shoppe,ACoqvLZwr0RfxGf50g8vcVQAbeTgAflgfSroFVktCMktyemB05z+NIoTduUHPB+ue3v7Y/MkUB9px1zgY9PX8v1NSvb5AGScDqPXP9O1M+znfvGc9cdvT19P1oGQQTtLIRtAVc89/b8TXOyLlj9T/OusiiCZbGGc5b61zxj5q4ols6cVj/bZnGQwTGc/KPbGOta+eD9K5yGMyjGdvU/XpUFrqWjfTrg7w3PTaAf8/jWpaOZIg56tkn86wbiFoQCSDk/jwK1dLm8yMr/cxj6EZ5/HNANafMvt0rA3p6ityY4Rj/sn+RrkQI+7EH02/wD16pOxFrnXA5GKpf2eq/6timPx/XIpLV2ZeST9TVysytjI1C2aOLzGfdtOBx68etR6PKFLA98c54H+e1atyMwvnn5W/kazNJA8vPq+D7jHSk3yq5S1NeY5RgO6n+Vcv5KjqRn/AIFXU9j+NZhUZ6UXEf/Z,5126721811,nurse_sumi,BiIl2cwnZ6h,"1,524,961,699",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/30604703_2047110888844465_6767862194903187456_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rgM0FQVf324AX9hQFaD&oh=40990009231262203690a35b1693d79c&oe=5E9E12A5,false
"Mar 20, 2020 @ 20:28:19.122",1,GraphImage,nTSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/32471065_254062305331943_2968639287135830016_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=wiDXH6_aN6QAX-aw72u&oh=edb660fd2c21ba5c4866eb1bef6a69ac&oe=5EA09613,0,62,1,,,,1782498787342500087,We look related tonight 🇰🇷🇯🇵 Must be the Kansas BBQ 🤣#icouldbehermom #kansascity #biztrip #rosegoldcocktails #gramanddun @gramanddun,false,false,"{""slug"":""gram-dun"",""id"":""6324735"",""has_public_page"":true,""name"":""Gram & Dun""}",True,6324735,Gram & Dun,gram-dun,ACoqpLbFVyQSzdvQf4nv6VZjdIh5cxDRn06jvjHXr0PY1oblUEj7x6e3/wBestogWyoyCeT2+n+eM1MZ6amjh1Ww1I4pGwpI9M9f/wBdaENl3BDCq08CR4NX0Qpg5yD3/wAff+f1qXrqg2LKW+2p/LFNRs1LmqSRDOSkvmlDLj73foffgcVdjbACnIBHHpVOC1AG9z1HT0+tV5ZmY4BO0HgDpUWT0RpdrVlu5ZS/yklRy3tVhL55PlUAD+dZS4xzWlbQ4XfnBzwPWqvyqwt2accxX71WvNHqKzJpT6YGOtZhuDUK4OxDNcbwF6Y6+h/z6VGiNjd0A71CK3YwPL/Cqfu7Ave3MRuK1LadTHhjtZePqKyj1qxCOfxH86pq6EnZl6R2n+VM7R3PH5f4VDuxxt6fWn3LFWKg4GTwOnaq2TVxSSuTLVn/2Q==,5126721811,nurse_sumi,Bi8tTP4HUD3,"1,526,710,435",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/32471065_254062305331943_2968639287135830016_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=wiDXH6_aN6QAX-aw72u&oh=12b027e61263747d674057dc3bf67fb2&oe=5EA08EF8,false
"Mar 20, 2020 @ 20:28:19.121",1,GraphImage,hDSh-XABCuLPJKLp20iw,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/32121866_174258749889354_1641211908377804800_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=AZcTdEnEUWsAX-wHQB_&oh=b8cf8ac26fe9df10036e8c2007c8b5ed&oe=5EA98854,0,50,2,,,,1783184708987752822,Apparently you chase your bloodys with a stout here 😋#cottagefries #withgravy #leawood #kansas #nomorefoodplease,false,false,"{""slug"":""rye-leawood"",""id"":""47110926"",""has_public_page"":true,""name"":""Rye Leawood""}",True,47110926,Rye Leawood,rye-leawood,ACoq3zECefUHr3HQ0FcNv/ixt69s59KyvOuP7/6D/CmtNcD+MfkP8Km5Via8vJoQ3kqpEZG8t784AGOgIyffpVm0uhdRiQDBPUehHWs6CVjJJHKAWwGJIHTAGCOg4GR+NZtpcTRgmM7ULHGRkZ9M/SpuNo376XykLeiOR9SAB/OuWS0dlDDoQD+daEzS3R2O/BGDgDpnP8xVxZY4wE4+UAflxVXJsZcV6AdrE47E/wBa0FcP8oGTjcWzwMHpjv8AX3rEkUO7GMEqeR25PbH16YqxbLNn0Kg5z6dx9SO1Sy0a2zzEmcH7/BJ9ugHrkfn0qnE22wIPd+P0NXYYGkUNHg7R0ORyOR1H6j86zblWWPYeCrcr6ZHGPb0/Sl5Fd2UpXbdkEjjsaYWJ6nJqxJZXCjeyNjHscD6A5/Sqe6qIN1rCSBC3ygqM5J4YZ4wB0PrQsnysMDa2D2yDgDjPbP5etT3bH7OeTyqfzFZRrO9/vNLWNYKUhDiRsNy2SN34DHTPGOapEee5HU9Mk5Ax0571RDsQ2STgjv8AWtC0OMY79f0oegt/kRyXFzCNu7IHGeuO3XFZWB3rpLc5DZ9TXO1SFuf/2Q==,5126721811,nurse_sumi,Bi_JQuMH5F2,"1,526,792,204",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/32121866_174258749889354_1641211908377804800_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=AZcTdEnEUWsAX-wHQB_&oh=a8190cf6516d76a6e15076e56eaef03a&oe=5E9E52CF,false
"Mar 20, 2020 @ 20:28:19.120",1,GraphVideo,nDSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,750,750,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e15/31936375_1606163406163066_4968395267247177728_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_WfQNLauwjgAX88Cd6H&oh=a85a495f021f31553dcdcb9c298a46f3&oe=5E7770E1,0,54,9,,,,1783586029607672225,✨Nat’s Senior Prom✨ #sda #mustangs #staggirls #sandiegozoo,false,true,"{""slug"":""san-diego-zoo"",""id"":""10936"",""has_public_page"":true,""name"":""San Diego Zoo""}",True,10936,San Diego Zoo,san-diego-zoo,ACoq36KQc01jQAjOOlNYEg7euOKYaY83lDpmpZSXYwXu35BzkEg1OlzhRweg7VPJcIfmCgE98Dk0wXRxWT8kbamvJKUYKeFboff0P9KjmkKIXA3bRnFTyxiRSp6H9Pf8KqRuR8j/AHl6+49fx71qYIyXupY23Bs5OSvVdvYr0xjpxzWosgkGeD/L/wDUapyWuQUUZA+764PofY9vSqwl+zDYhEkvIz/Cv/xR/QGgt26D7q3USKkZ2mQ9D/D9fr2p39lS/wB9f1/wpmn4M2ZeWOSCf73v+HSt+kK9iRunFUbkbkLr99ASPwHIPsav1Q/5akf7P9abEjKjne5Jjf5BtyAOM/XueKqW7hJACMjP8xirdyOM9/Ws1utTuaPQtMx83cv8JzXTKQ4DDuM/nXPWvKkmr6Mdo5PQULsKS6n/2Q==,5126721811,nurse_sumi,BjAkgtJHVmh,"1,526,840,125",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e15/s640x640/31936375_1606163406163066_4968395267247177728_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_WfQNLauwjgAX88Cd6H&oh=cd2dd49df34ac8562f476d1b74f54e52&oe=5E77EB37,false
"Mar 20, 2020 @ 20:28:19.115",1,GraphImage,gTSh-XABCuLPJKLp20iw,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/34858781_1805704976401474_4045257996194807808_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4h2R1AJVrbAAX9qwAw1&oh=d9f30e981782745b9f3254a8a44b4364&oe=5E9FF6A3,0,58,7,,,,1797705917909475348,Ending the day with Rosé 🌹👯‍♀️ #berkeley #fairmont #claremont #eastbay #SFherewecome @kitkatts84 @claremonthotel,false,false,"{""slug"":""claremont-club-spa-a-fairmont-hotel"",""id"":""240814"",""has_public_page"":true,""name"":""Claremont Club & Spa, A Fairmont Hotel""}",True,240814,"Claremont Club & Spa, A Fairmont Hotel",claremont-club-spa-a-fairmont-hotel,ACoq2NtBwoyxAHqao77hXzgEHsWXn9c5pzyl5ASBwDgZBAyeTx37fjWnMZqJfRgwyuP5/wCfpVaa9WI4+8Rwcdv/AK9VYHZHIXjeCcehFV3k/dKm3PJGfcd/xJqGlfuaJF/zllXccOvTBHOfQ+hPYjg0w2q/3T+R/wAarWvLBR/F1/Dkf1Fauz/Oah6bDasZ1uFZt6AAds47fhVe7k2SJs4I649zzkfTtTYQqRK6tvbqyg9B3z3rPeTe5bPU5/CrW47I1oRvm8wMeM9uMA4qaWUc7Tubk49Pr7VUspocBeQ4BB6cjOeP85q3KiRxs0Y5bG7HoO/+P51DKRmJN5WWPJP8zSrfOoAGOOKqSlpH2qM8cAVKLJ/UVei3Bq+xCu1Ae7NwD6e+PX+VRHig0klaPyIFiXe2M4/z/nFXLW6aJ9jHI6f59jVK3++PrSTffaoeuha7mn5Zhl8yPmNuv+z7H29Ksb6jtjkVVYkE/WsdzZI//9k=,5126721811,nurse_sumi,BjyvAH3nKAU,"1,528,523,267",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/34858781_1805704976401474_4045257996194807808_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4h2R1AJVrbAAX9qwAw1&oh=b6f88d5a99521e8ddb810be31220144e&oe=5EA2A419,false
"Mar 20, 2020 @ 20:28:19.114",1,GraphSidecar,mTSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,082","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/33473443_1713648952052275_5801533349742772224_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=511eTVNwUlUAX9igbyz&oh=d9aa67372c0be0f2860bbad491b7f20a&oe=5E9F90DE,0,35,2,,,,1798465236921763678,"A true Royal Feast, custom made by Michelin nominated Chef Liu 🦐🦀🍤🐟🙏🏼Thank you Chef and @kitkatts84 #seafood #heaven #bestchinesefood #familyperks @royalfeast.millbrae",false,false,"{""slug"":""royal-feast"",""id"":""1153629491402937"",""has_public_page"":true,""name"":""Royal Feast""}",True,1153629491402937,Royal Feast,royal-feast,,5126721811,nurse_sumi,Bj1bpqznEde,"1,528,613,784",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.1.1080.1080a/s640x640/33473443_1713648952052275_5801533349742772224_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=511eTVNwUlUAX9igbyz&oh=5463dd6729e20aa57395d904ea203c76&oe=5E9EB9DE,false
"Mar 20, 2020 @ 20:28:19.113",1,GraphImage,gDSh-XABCuLPJKLp20iw,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,350","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/34778884_784998961693611_2552528729351913472_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=g9SFz8ByKf0AX-QjVPN&oh=9e6f588bcadd9e1c5c8facc5ff2b39e5&oe=5EA19A2B,0,57,1,,,,1798994472606679359,"Bye bye SF, you’re still my favorite city ❤️ #leavingmyhearthere #sanfrancisco #unionsquare",false,false,"{""slug"":""union-square-san-francisco"",""id"":""3001795"",""has_public_page"":true,""name"":""Union Square, San Francisco""}",True,3001795,"Union Square, San Francisco",union-square-san-francisco,ACEqqQxKx3S52r26ZPc/Qe1aoggkXC/IezKen+NUVdG+VSW4HUY6DHHX61IuQcrkexqbl2LCWzY2zn7p+RlPzY/wPpVe40xNpaEnIGdp7geh9ae8zsOegqCK7ZGyx4GOO+DTuKxR8h/Q0V0G4etFFxGCuYmJxyM9fXBFXY51dfm4OOaR7SJTyS3fKgY/E561F5CA8M2D2wAP50nZlK6HyNkcdB1PYVns5Zhg+wP41ora7l5LEc45Xp9CRzVKXb5uVJxxjIx/nmmgZtbG9aKp+dN/cP5UUDIRKQckg1OG3dfzqfUUVcbQB9Bis+H71S0NM1k+WL8D/WsZkLOMDODk49OK2B/qvw/rSWSjyc4GSxye/BOPypIGSefF60Vc2L6D8qKVh3P/2Q==,5126721811,nurse_sumi,Bj3T_D8nME_,"1,528,676,874",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/34778884_784998961693611_2552528729351913472_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=g9SFz8ByKf0AX-QjVPN&oh=2f8ae8b42ad53bb1cef541bcb6838f1e&oe=5E9D04D9,false
"Mar 20, 2020 @ 20:28:19.112",1,GraphSidecar,mDSh-XABCuLPJKLp20ix,insta_data-2020.02.26-000001,,_doc,,false,0,false,"1,082","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/34034572_200453637265658_8543331164591489024_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=uWQe9aVZrh8AX9CDNB2&oh=2f086f7c5bf5116555cef7a7e069cf80&oe=5EA11EAD,0,69,11,,,,1802751869028627892,"And just like that 😭 So mixed 🎓👩🏻‍🎓🎉 Congrats class of 2018, may you soar and do good in the world #graduation #sda #mustangs #classof2018 @nataliemkim",false,false,"{""slug"":""san-dieguito-high-school-academy-alumni"",""id"":""553537"",""has_public_page"":true,""name"":""San Dieguito High School Academy Alumni""}",True,553537,San Dieguito High School Academy Alumni,san-dieguito-high-school-academy-alumni,,5126721811,nurse_sumi,BkEqUYDn3W0,"1,529,124,791",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.1.1080.1080a/s640x640/34034572_200453637265658_8543331164591489024_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=uWQe9aVZrh8AX9CDNB2&oh=b049dd55ba13cc7929fe9c574a8ea759&oe=5E9FBCF4,false
